,Employee ID,Full Name,Start Date,Title,Supervisor,Mail,Business Unit,Employee Status,Job Type,Zone,Contract Type,Termination Type,Department,Division,Date of Birth,State,Job,Gender,Zipcode,RaceDesc,Marital Status,Performance Score,Current Employee Rating
1680,2107,Jacqueline Black,02-Jun-23,Production Technician I,Jesse Gilmore,jacqueline.black@bilearner.com,NEL,Active,Contract,Zone B,Temporary,Retirement,Production       ,Field Operations,27-12-1943,Massachussets,Project Manager,Female,68361,Hispanic,Widowed,Exceeds,1
1681,2108,Denise Mccullough,09-May-22,Production Technician I,Austin Brown,denise.mccullough@bilearner.com,PL,Voluntarily Terminated,Part-Time,Zone A,Temporary,Retirement,Production       ,Field Operations,19-09-1978,Massachussets,Driller,Female,71922,White,Widowed,Needs Improvement,2
1682,2109,Zain Tanner,23-Feb-21,Production Technician I,Jeremiah Harper,zain.tanner@bilearner.com,BPC,Active,Part-Time,Zone C,Part-Time,Unknown,Production       ,Field Operations,22-11-1988,Massachussets,Tower Hand,Female,51689,Other,Divorced,Exceeds,5
1683,2110,Richard Deleon,04-Jun-21,Production Technician I,Jessica Shaffer,richard.deleon@bilearner.com,CCDR,Active,Contract,Zone C,Temporary,Unknown,Production       ,General - Selling General and Administrative,13-05-1948,Massachussets,Vice President,Female,97553,Black,Single,Exceeds,4
1684,2111,Carmelo Hayden,29-Mar-22,Production Technician I,Sharon Salas,carmelo.hayden@bilearner.com,SVG,Active,Full-Time,Zone A,Temporary,Involuntary,Production       , General - Conference,17-05-1957,Massachussets,Lineman,Female,92067,Asian,Single,Needs Improvement,5
1685,2112,Emilio Pierce,30-Jul-19,Production Technician I,Cristina Davis,emilio.pierce@bilearner.com,EW,Active,Part-Time,Zone B,Temporary,Voluntary,Production       ,Engineers,24-09-1943,Massachussets,Technician,Female,65114,Other,Widowed,Exceeds,4
1686,2113,Emerson Wood,09-Jul-20,Production Technician I,Lisa Manning,emerson.wood@bilearner.com,MSC,Active,Part-Time,Zone B,Full-Time,Involuntary,Production       , General - Conference,20-10-1944,Massachussets,Clerk,Female,9677,White,Widowed,Exceeds,2
1687,2114,Abagail Moran,24-Aug-19,Production Technician II,Caitlin Stokes,abagail.moran@bilearner.com,NEL,Active,Contract,Zone C,Part-Time,Unknown,Production       ,Engineers,24-04-1992,Massachussets,Project Manager,Female,38475,White,Single,Exceeds,4
1688,2115,Nikhil Cummings,15-Apr-19,Production Technician II,Kristin White,nikhil.cummings@bilearner.com,PL,Active,Contract,Zone A,Part-Time,Voluntary,Production       ,Billable Consultants,30-03-1978,Massachussets,Engineer,Female,25166,Asian,Married,Exceeds,2
1689,2116,Stanley Bowen,21-Aug-21,Production Technician II,David Cook,stanley.bowen@bilearner.com,BPC,Active,Part-Time,Zone C,Full-Time,Unknown,Production       ,Engineers,03-09-1946,Massachussets,Engineer,Female,81288,Black,Divorced,Needs Improvement,4
1690,2117,Terrell Hanna,22-Jun-20,Production Technician II,Blake Proctor,terrell.hanna@bilearner.com,CCDR,Active,Full-Time,Zone B,Full-Time,Unknown,Production       ,Field Operations,17-05-1993,Massachussets,Laborer,Female,45637,Hispanic,Divorced,Exceeds,2
1691,2118,Dale Mendoza,28-Jan-20,Production Technician II,Sherry Le,dale.mendoza@bilearner.com,SVG,Active,Part-Time,Zone C,Temporary,Unknown,Production       ,Project Management - Eng,06-11-2000,Massachussets,Coordinator,Female,41529,White,Widowed,Exceeds,5
1692,2119,Marcos Carey,29-Mar-19,Production Technician II,Susan Smith,marcos.carey@bilearner.com,EW,Active,Part-Time,Zone A,Temporary,Unknown,Production       , General - Conference,10-09-1941,Massachussets,Foreman,Female,72491,White,Married,Exceeds,5
1693,2120,Simeon Pittman,05-Oct-18,Production Technician II,William Waters,simeon.pittman@bilearner.com,MSC,Active,Contract,Zone C,Full-Time,Unknown,Production       ,Wireline Construction,17-01-1967,Massachussets,Lineman,Female,66867,Asian,Divorced,Needs Improvement,2
1694,2121,Jenna Cochran,20-Aug-20,Production Technician II,Angel Rhodes,jenna.cochran@bilearner.com,TNS,Active,Part-Time,Zone A,Full-Time,Unknown,Production       ,Splicing,11-09-1998,Massachussets,Splicer,Female,12265,Asian,Married,Exceeds,5
1695,2122,Tia Kent,11-Jun-21,Production Technician I,William Thomas,tia.kent@bilearner.com,BPC,Active,Full-Time,Zone C,Temporary,Resignation,Production       , General - Conference,21-10-1975,Massachussets,Locator,Female,65636,Asian,Married,Needs Improvement,5
1696,2123,Chace Farley,10-Sep-21,Production Technician I,Jackie Tran,chace.farley@bilearner.com,CCDR,Active,Contract,Zone B,Temporary,Unknown,Production       ,Cable Television,12-02-1979,Massachussets,Project Manager,Female,96364,White,Widowed,Exceeds,2
1697,2124,Spencer Hicks,21-Feb-23,Production Technician I,Kristin Lee,spencer.hicks@bilearner.com,SVG,Voluntarily Terminated,Contract,Zone B,Temporary,Voluntary,Production       ,Wireline Construction,09-08-1950,Massachussets,Laborer,Female,42707,White,Single,Exceeds,2
1698,2125,Leslie Zamora,09-Aug-19,Production Technician I,Sean Ayers,leslie.zamora@bilearner.com,EW,Active,Full-Time,Zone B,Part-Time,Unknown,Production       ,Engineers,30-05-2001,Massachussets,Project Manager,Female,1514,White,Divorced,Exceeds,4
1699,2126,Chasity Kennedy,08-Mar-21,Production Technician I,Steven Logan,chasity.kennedy@bilearner.com,MSC,Active,Part-Time,Zone C,Temporary,Involuntary,Production       ,Technology,20-06-1969,Massachussets,Helpdesk,Female,35121,Black,Married,PIP,1
1700,2127,Makena Benitez,20-Jul-19,Production Technician I,Pamela Davis,makena.benitez@bilearner.com,TNS,Active,Contract,Zone A,Part-Time,Unknown,Production       ,Field Operations,26-11-1953,Massachussets,Foreman,Female,36490,Black,Single,Needs Improvement,4
1701,2128,Remington Walton,27-Mar-23,Production Technician I,Catherine Lane,remington.walton@bilearner.com,PYZ,Active,Full-Time,Zone A,Temporary,Unknown,Production       ,Field Operations,02-10-1955,Massachussets,Foreman,Female,85293,Black,Widowed,Needs Improvement,2
1702,2129,Raina Best,07-Oct-19,Production Technician I,Samantha Alexander,raina.best@bilearner.com,WBL,Active,Part-Time,Zone B,Temporary,Unknown,Production       ,Field Operations,02-02-1988,Massachussets,Technician,Male,40632,Other,Divorced,Needs Improvement,2
1703,2130,Paulina Henderson,13-Dec-22,Production Technician I,Jade Quinn,paulina.henderson@bilearner.com,NEL,Active,Contract,Zone C,Part-Time,Unknown,Production       ,Field Operations,24-02-1973,Massachussets,Tower Hand,Female,54337,Other,Married,Needs Improvement,1
1704,2131,Kaiya Marsh,06-Jun-20,Production Technician I,John Harvey,kaiya.marsh@bilearner.com,PL,Voluntarily Terminated,Part-Time,Zone C,Part-Time,Resignation,Production       ,Field Operations,12-03-1951,Massachussets,Laborer,Female,88590,Black,Widowed,Needs Improvement,4
1705,2132,Scarlett Brooks,25-Apr-22,Production Technician I,Christine Campbell,scarlett.brooks@bilearner.com,BPC,Active,Full-Time,Zone A,Full-Time,Unknown,Production       ,Fielders,18-06-1964,Massachussets,Technician,Female,70052,Other,Widowed,Needs Improvement,2
1706,2133,Makhi Kramer,28-Jul-20,Production Technician I,Adriana Wood,makhi.kramer@bilearner.com,CCDR,Active,Contract,Zone A,Full-Time,Unknown,Production       ,Field Operations,20-08-1974,Massachussets,Tower Hand,Female,88134,Black,Single,PIP,1
1707,2134,Beatrice Faulkner,28-Feb-22,Production Technician I,Vanessa Garcia,beatrice.faulkner@bilearner.com,SVG,Active,Part-Time,Zone B,Temporary,Resignation,Production       ,Aerial,09-07-2001,Massachussets,Foreman,Female,36904,Hispanic,Widowed,Exceeds,2
1708,2135,Valeria Mayo,25-Oct-21,Production Technician I,Shaun Barr,valeria.mayo@bilearner.com,EW,Active,Contract,Zone A,Part-Time,Voluntary,Production       ,Engineers,25-04-1955,Massachussets,Technician,Female,65653,Asian,Married,Exceeds,2
1709,2136,Darrell Vaughan,12-Sep-18,Production Technician I,Elizabeth Ray,darrell.vaughan@bilearner.com,MSC,Active,Part-Time,Zone A,Part-Time,Involuntary,Production       ,Underground,08-10-1991,Massachussets,Labor,Female,19006,Other,Divorced,Exceeds,1
1710,2137,Carlos Murphy,31-Dec-22,Production Technician II,Joseph Guerra,carlos.murphy@bilearner.com,CCDR,Future Start,Contract,Zone B,Full-Time,Involuntary,Production       , General - Conference,21-02-1962,Massachussets,Laborer,Female,53948,Black,Married,Exceeds,5
1711,2138,Wilson Sloan,04-Nov-21,Production Technician II,Charles Castillo,wilson.sloan@bilearner.com,EW,Active,Contract,Zone C,Temporary,Involuntary,Production       ,Project Management - Con,11-08-1966,Massachussets,Executive Vice President,Female,69346,Hispanic,Divorced,Exceeds,2
1712,2139,Kaleb Elliott,05-May-20,Production Technician II,Laura Fernandez,kaleb.elliott@bilearner.com,MSC,Active,Part-Time,Zone B,Full-Time,Unknown,Production       ,Aerial,30-03-1968,Massachussets,Laborer,Female,3763,White,Widowed,Exceeds,2
1713,2140,Harley Jones,08-Dec-20,Production Technician II,Christine Bryant,harley.jones@bilearner.com,NEL,Active,Contract,Zone A,Part-Time,Unknown,Production       ,Engineers,22-08-1969,Massachussets,Supervisor,Female,74489,Black,Widowed,Exceeds,2
1714,2141,Casey Dixon,29-Sep-18,Production Technician II,Andrea Simmons,casey.dixon@bilearner.com,PL,Active,Contract,Zone C,Full-Time,Resignation,Production       ,Aerial,25-07-1946,Massachussets,Foreman,Female,73814,Hispanic,Married,Exceeds,2
1715,2142,Josue Gentry,09-Jan-20,Production Technician II,Jill Hubbard,josue.gentry@bilearner.com,PYZ,Active,Contract,Zone A,Temporary,Involuntary,Production       ,Engineers,25-01-1965,Massachussets,Engineer,Female,40697,Other,Widowed,Exceeds,2
1716,2143,Adelaide Meyer,01-Jul-20,Production Technician II,Jessica Morales,adelaide.meyer@bilearner.com,SVG,Future Start,Contract,Zone A,Temporary,Involuntary,Production       ,Yard (Material Handling),25-01-1994,Massachussets,Coordinator,Female,46121,Asian,Divorced,Exceeds,1
1717,2144,Pierre Craig,25-Aug-22,Production Technician II,Matthew Valdez,pierre.craig@bilearner.com,TNS,Active,Full-Time,Zone B,Temporary,Unknown,Production       ,Field Operations,28-01-1998,Massachussets,Laborer,Female,80572,Hispanic,Divorced,Exceeds,2
1718,2145,Leo Hickman,27-Feb-19,Production Technician II,Alex Price,leo.hickman@bilearner.com,WBL,Active,Full-Time,Zone A,Full-Time,Unknown,Production       ,General - Selling General and Administrative,04-10-1989,Massachussets,Coordinator,Female,58886,Other,Divorced,Exceeds,1
1719,2146,Frankie Franklin,25-Dec-19,Production Technician I,Jerry Peters,frankie.franklin@bilearner.com,MSC,Voluntarily Terminated,Full-Time,Zone A,Temporary,Resignation,Production       ,Splicing,03-11-1943,Massachussets,Model Assistant,Female,73772,Other,Divorced,Exceeds,2
1720,2147,Vance Cain,14-Aug-20,Production Technician I,Jessica Myers,vance.cain@bilearner.com,NEL,Active,Contract,Zone B,Temporary,Involuntary,Production       ,Aerial,06-11-1981,Massachussets,Lineman,Female,80599,Hispanic,Divorced,Exceeds,4
1721,2148,Joel Koch,30-Jul-21,Production Technician I,Andrea Morales,joel.koch@bilearner.com,PL,Active,Full-Time,Zone A,Full-Time,Unknown,Production       ,Splicing,21-04-1949,Massachussets,Splicer,Female,75427,Black,Widowed,Exceeds,5
1722,2149,Cheyanne Hess,02-May-21,Production Technician I,Charles Williams,cheyanne.hess@bilearner.com,PYZ,Voluntarily Terminated,Full-Time,Zone A,Temporary,Involuntary,Production       ,Project Management - Con,26-03-1997,Massachussets,Coordinator,Female,90636,White,Single,Exceeds,5
1723,2150,Ishaan Sheppard,21-Jan-23,Production Technician I,Eric Rivera,ishaan.sheppard@bilearner.com,SVG,Active,Full-Time,Zone B,Full-Time,Voluntary,Production       ,Splicing,06-10-1971,Massachussets,Splicer,Female,73850,Asian,Widowed,Exceeds,5
1724,2151,Areli Mitchell,20-Jan-21,Production Technician I,Jimmy Watkins,areli.mitchell@bilearner.com,TNS,Active,Contract,Zone B,Temporary,Involuntary,Production       ,Fielders,05-12-1950,Massachussets,Engineer,Female,47622,Hispanic,Married,Exceeds,1
1725,2152,Alexis Kirby,07-Oct-20,Production Technician I,Keith Odonnell,alexis.kirby@bilearner.com,WBL,Active,Part-Time,Zone C,Temporary,Unknown,Production       ,Engineers,07-01-1956,Massachussets,Project Manager,Female,70069,White,Widowed,Exceeds,2
1726,2153,Alfred Caldwell,15-Jun-19,Production Technician I,Isaiah Giles,alfred.caldwell@bilearner.com,BPC,Active,Contract,Zone C,Part-Time,Unknown,Production       ,Project Management - Con,10-09-1944,Massachussets,Model Assistant,Female,58613,Other,Married,Exceeds,4
1727,2154,Julianna Vang,28-Apr-22,Production Technician I,Steven Mccarthy,julianna.vang@bilearner.com,CCDR,Active,Part-Time,Zone A,Temporary,Unknown,Production       ,Field Operations,08-09-1975,Massachussets,Driller,Male,3793,Other,Married,Exceeds,4
1728,2155,Arthur Wilson,29-Jun-19,Production Technician I,Jesse Montoya,arthur.wilson@bilearner.com,EW,Voluntarily Terminated,Part-Time,Zone B,Full-Time,Resignation,Production       ,Finance & Accounting,24-02-1942,Massachussets,Coordinator,Female,72455,Other,Single,Exceeds,4
1729,2156,Ariel Osborn,11-Sep-18,Production Technician I,Melissa Glass,ariel.osborn@bilearner.com,MSC,Active,Part-Time,Zone B,Temporary,Voluntary,Production       ,Executive,29-01-1989,Massachussets,Manager,Female,94916,Black,Widowed,Exceeds,3
1730,2157,Ansley Arias,15-May-20,Production Technician I,Heather Swanson,ansley.arias@bilearner.com,NEL,Active,Contract,Zone A,Full-Time,Retirement,Production       ,General - Selling General and Administrative,02-02-1950,Massachussets,Assistant,Female,1687,Asian,Married,Exceeds,4
1731,2158,Melany Stafford,23-Feb-23,Production Technician I,Scott Baker,melany.stafford@bilearner.com,PL,Active,Full-Time,Zone B,Full-Time,Unknown,Production       ,Field Operations,07-07-1962,Massachussets,Foreman,Female,54978,White,Married,Exceeds,3
1732,2159,Matias Burns,23-Mar-21,Production Technician I,James Medina,matias.burns@bilearner.com,PYZ,Active,Full-Time,Zone C,Temporary,Resignation,Production       ,Aerial,31-05-1983,Massachussets,Lineman,Female,73141,White,Widowed,Exceeds,5
1733,2160,Aden George,07-Nov-22,Production Technician I,Tyler Sexton,aden.george@bilearner.com,SVG,Active,Full-Time,Zone A,Part-Time,Involuntary,Production       , General - Conference,22-05-1988,Massachussets,Laborer,Female,5804,Other,Married,Exceeds,3
1734,2161,Rodolfo Franklin,19-May-21,Production Technician I,Karen Frank,rodolfo.franklin@bilearner.com,TNS,Active,Contract,Zone C,Full-Time,Unknown,Production       ,Project Management - Con,26-05-1951,Massachussets,Engineer,Female,61393,Asian,Single,Exceeds,3
1735,2162,Juliet Wall,02-Jan-21,Production Technician II,Emily Mills,juliet.wall@bilearner.com,WBL,Active,Full-Time,Zone B,Temporary,Unknown,Production       ,Project Management - Con,05-04-1970,Massachussets,Project Manager,Female,53999,Asian,Married,Exceeds,3
1736,2163,London Contreras,26-Mar-19,Production Technician II,Anna Garcia,london.contreras@bilearner.com,NEL,Active,Contract,Zone B,Full-Time,Unknown,Production       ,General - Selling General and Administrative,19-11-1966,Massachussets,Lineman,Female,32240,White,Married,Exceeds,1
1737,2164,Kyler Burton,28-Sep-20,Production Technician II,Jennifer Moore,kyler.burton@bilearner.com,PL,Active,Part-Time,Zone C,Full-Time,Unknown,Production       ,General - Engineering,27-07-1950,Massachussets,Technician,Female,95333,Black,Divorced,Exceeds,3
1738,2165,Yasmine Hughes,16-Mar-19,Production Technician II,Tracey Cox,yasmine.hughes@bilearner.com,BPC,Active,Contract,Zone C,Full-Time,Involuntary,Production       ,Field Operations,06-02-1948,Massachussets,Laborer,Female,26451,Asian,Divorced,Exceeds,3
1739,2166,Dillon Sullivan,20-Mar-19,Production Technician II,Michelle Kennedy,dillon.sullivan@bilearner.com,CCDR,Active,Contract,Zone B,Part-Time,Unknown,Production       ,Field Operations,09-09-1997,Massachussets,Operator,Female,7438,Asian,Widowed,Exceeds,3
1740,2167,Kendrick Ashley,30-Dec-18,Production Technician II,Theresa Olson,kendrick.ashley@bilearner.com,SVG,Future Start,Part-Time,Zone B,Temporary,Voluntary,Production       ,Technology,27-11-1991,Massachussets,Administrator,Female,5348,Hispanic,Divorced,Exceeds,3
1741,2168,Rashad Mayo,08-Aug-18,Production Technician II,Denise Roach,rashad.mayo@bilearner.com,EW,Active,Part-Time,Zone B,Full-Time,Unknown,Production       ,Field Operations,16-01-1995,Massachussets,Technician,Female,26000,Black,Divorced,Exceeds,3
1742,2169,Larissa Warner,04-Jul-20,Production Technician II,Sarah Harrison,larissa.warner@bilearner.com,MSC,Active,Full-Time,Zone A,Full-Time,Retirement,Production       , General - Conference,26-12-1995,Massachussets,Flagger,Female,81396,Black,Widowed,Exceeds,3
1743,2170,Delilah Cooke,29-Jan-23,Production Technician I,Shawn Prince,delilah.cooke@bilearner.com,PL,Active,Full-Time,Zone C,Part-Time,Unknown,Production       ,Wireline Construction,17-06-1950,Massachussets,Billing,Female,65842,Black,Widowed,Exceeds,3
1744,2171,Simone Sharp,09-Aug-21,Production Technician I,Nicholas Ho,simone.sharp@bilearner.com,BPC,Active,Full-Time,Zone A,Part-Time,Resignation,Production       ,Executive,11-02-1992,Massachussets,Executive Assistant,Female,34460,Hispanic,Married,Exceeds,3
1745,2172,Cristofer Mcbride,16-May-21,Production Technician I,Jennifer Collins,cristofer.mcbride@bilearner.com,CCDR,Voluntarily Terminated,Part-Time,Zone C,Temporary,Retirement,Production       ,Field Operations,01-06-1994,Massachussets,Laborer,Female,84884,Other,Single,Exceeds,3
1746,2173,Charlize Wong,14-Aug-21,Production Technician I,Ryan Armstrong,charlize.wong@bilearner.com,SVG,Voluntarily Terminated,Contract,Zone A,Part-Time,Retirement,Production       ,Engineers,04-10-1987,Massachussets,Engineer,Female,6115,Asian,Divorced,Exceeds,3
1747,2174,Adelaide Herman,08-Feb-22,Production Technician I,Mark Moore,adelaide.herman@bilearner.com,EW,Active,Full-Time,Zone B,Temporary,Unknown,Production       ,General - Engineering,29-12-1970,Massachussets,Coordinator,Female,6918,Black,Married,Exceeds,3
